SKU,Tamanho Pedido,Loja,Data da Venda,Código Cliente
HL1009,5,Rio de Janeiro,"2020-09-13 00:00:00,000",11
HL1016,5,Rio de Janeiro,"2020-09-14 00:00:00,000",298
HL1009,5,Rio de Janeiro,"2020-09-25 00:00:00,000",817
HL1005,5,Rio de Janeiro,"2020-09-26 00:00:00,000",443
HL1013,5,Rio de Janeiro,"2020-10-01 00:00:00,000",284
HL1018,5,Rio de Janeiro,"2020-10-05 00:00:00,000",462
HL1024,5,Rio de Janeiro,"2020-10-06 00:00:00,000",28
HL1012,5,Rio de Janeiro,"2020-10-08 00:00:00,000",259
HL1005,5,Rio de Janeiro,"2020-10-08 00:00:00,000",194
HL1004,5,Rio de Janeiro,"2020-10-10 00:00:00,000",248
HL1021,5,Rio de Janeiro,"2020-10-15 00:00:00,000",694
HL1005,5,Rio de Janeiro,"2020-11-02 00:00:00,000",76
HL1008,5,Rio de Janeiro,"2020-11-03 00:00:00,000",492
HL1020,5,Rio de Janeiro,"2020-11-06 00:00:00,000",99
HL1015,5,Rio de Janeiro,"2020-11-07 00:00:00,000",788
HL1006,5,Rio de Janeiro,"2020-11-09 00:00:00,000",625
HL1007,5,Rio de Janeiro,"2020-11-14 00:00:00,000",226
HL1020,5,Rio de Janeiro,"2020-11-17 00:00:00,000",226
HL1009,5,Rio de Janeiro,"2020-11-25 00:00:00,000",558
HL1002,5,Rio de Janeiro,"2020-11-25 00:00:00,000",248
HL1021,5,Rio de Janeiro,"2020-11-26 00:00:00,000",248
HL1020,5,Rio de Janeiro,"2020-11-27 00:00:00,000",3
HL1002,5,Rio de Janeiro,"2020-11-30 00:00:00,000",405
HL1005,5,Rio de Janeiro,"2020-11-30 00:00:00,000",572
HL1005,5,Rio de Janeiro,"2020-12-04 00:00:00,000",99
HL1012,5,Rio de Janeiro,"2020-12-11 00:00:00,000",125
HL1007,5,Rio de Janeiro,"2020-12-13 00:00:00,000",99
HL1023,5,Rio de Janeiro,"2020-12-13 00:00:00,000",558
HL1009,5,Rio de Janeiro,"2020-12-15 00:00:00,000",134
HL1003,5,Rio de Janeiro,"2020-12-22 00:00:00,000",817
HL1006,5,Rio de Janeiro,"2020-12-23 00:00:00,000",194
HL1007,5,Rio de Janeiro,"2020-12-24 00:00:00,000",749
HL1009,5,Rio de Janeiro,"2020-12-25 00:00:00,000",817
HL1005,5,Rio de Janeiro,"2020-12-28 00:00:00,000",298
HL1010,5,Rio de Janeiro,"2020-12-31 00:00:00,000",368
HL1018,5,Rio de Janeiro,"2021-01-01 00:00:00,000",499
HL1005,5,Rio de Janeiro,"2021-01-05 00:00:00,000",589
HL1024,5,Rio de Janeiro,"2021-01-07 00:00:00,000",573
HL1005,5,Rio de Janeiro,"2021-01-08 00:00:00,000",134
HL1013,5,Rio de Janeiro,"2021-01-08 00:00:00,000",284
HL1005,5,Rio de Janeiro,"2021-01-08 00:00:00,000",368
HL1009,5,Rio de Janeiro,"2021-01-08 00:00:00,000",462
HL1007,5,Rio de Janeiro,"2021-01-11 00:00:00,000",476
HL1024,5,Rio de Janeiro,"2021-01-12 00:00:00,000",652
HL1007,5,Rio de Janeiro,"2021-01-16 00:00:00,000",28
HL1015,5,Rio de Janeiro,"2021-01-16 00:00:00,000",492
HL1015,5,Rio de Janeiro,"2021-01-25 00:00:00,000",377
HL1005,5,Rio de Janeiro,"2021-01-26 00:00:00,000",492
HL1008,5,Rio de Janeiro,"2021-01-26 00:00:00,000",744
HL1003,5,Rio de Janeiro,"2021-01-29 00:00:00,000",336
HL1021,5,Rio de Janeiro,"2021-01-29 00:00:00,000",28
HL1019,5,Rio de Janeiro,"2021-01-29 00:00:00,000",107
HL1007,5,Rio de Janeiro,"2021-01-31 00:00:00,000",336
HL1008,5,Rio de Janeiro,"2021-02-01 00:00:00,000",226
HL1005,5,Rio de Janeiro,"2021-02-16 00:00:00,000",194
HL1019,5,Rio de Janeiro,"2021-02-23 00:00:00,000",284
HL1009,5,Rio de Janeiro,"2021-03-01 00:00:00,000",407
HL1006,5,Rio de Janeiro,"2021-03-01 00:00:00,000",589
HL1005,5,Rio de Janeiro,"2021-03-11 00:00:00,000",195
HL1020,5,Rio de Janeiro,"2021-03-19 00:00:00,000",362
HL1024,5,Rio de Janeiro,"2021-03-19 00:00:00,000",195
HL1009,5,Rio de Janeiro,"2021-04-06 00:00:00,000",125
HL1022,5,Rio de Janeiro,"2021-04-13 00:00:00,000",368
HL1002,5,Rio de Janeiro,"2021-04-13 00:00:00,000",121
HL1023,5,Rio de Janeiro,"2021-04-14 00:00:00,000",788
HL1009,5,Rio de Janeiro,"2021-04-19 00:00:00,000",804
HL1002,5,Rio de Janeiro,"2021-04-20 00:00:00,000",570
HL1015,5,Rio de Janeiro,"2021-04-21 00:00:00,000",652
HL1009,5,Rio de Janeiro,"2021-04-25 00:00:00,000",125
HL1007,5,Rio de Janeiro,"2021-04-25 00:00:00,000",134
HL1005,5,Rio de Janeiro,"2021-04-26 00:00:00,000",44
HL1009,5,Rio de Janeiro,"2021-04-30 00:00:00,000",298
HL1013,5,Rio de Janeiro,"2021-05-09 00:00:00,000",107
HL1013,5,Rio de Janeiro,"2021-05-09 00:00:00,000",652
HL1005,5,Rio de Janeiro,"2021-05-10 00:00:00,000",28
HL1013,5,Rio de Janeiro,"2021-05-18 00:00:00,000",121
HL1009,5,Rio de Janeiro,"2021-05-26 00:00:00,000",571
HL1019,5,Rio de Janeiro,"2021-06-01 00:00:00,000",462
HL1020,5,Rio de Janeiro,"2021-06-02 00:00:00,000",284
HL1013,5,Rio de Janeiro,"2021-06-07 00:00:00,000",571
HL1006,5,Rio de Janeiro,"2021-06-07 00:00:00,000",336
HL1013,5,Rio de Janeiro,"2021-06-16 00:00:00,000",817
HL1014,5,Rio de Janeiro,"2021-06-16 00:00:00,000",788
HL1021,5,Rio de Janeiro,"2021-06-19 00:00:00,000",213
HL1011,5,Rio de Janeiro,"2021-06-20 00:00:00,000",121
HL1013,5,Rio de Janeiro,"2021-06-30 00:00:00,000",92
HL1020,5,Rio de Janeiro,"2021-07-05 00:00:00,000",194
HL1006,5,Rio de Janeiro,"2021-07-06 00:00:00,000",28
HL1004,5,Rio de Janeiro,"2021-07-10 00:00:00,000",537
HL1021,5,Rio de Janeiro,"2021-07-11 00:00:00,000",572
HL1021,5,Rio de Janeiro,"2021-07-12 00:00:00,000",336
HL1021,5,Rio de Janeiro,"2021-07-13 00:00:00,000",29
HL1023,5,Rio de Janeiro,"2021-07-14 00:00:00,000",804
HL1022,5,Rio de Janeiro,"2021-07-16 00:00:00,000",298
HL1020,5,Rio de Janeiro,"2021-07-16 00:00:00,000",374
HL1002,5,Rio de Janeiro,"2021-07-20 00:00:00,000",194
HL1024,5,Rio de Janeiro,"2021-07-24 00:00:00,000",804
HL1004,5,Rio de Janeiro,"2021-07-24 00:00:00,000",44
HL1019,5,Rio de Janeiro,"2021-07-25 00:00:00,000",573
HL1005,5,Rio de Janeiro,"2021-07-26 00:00:00,000",545
HL1009,5,Rio de Janeiro,"2021-07-28 00:00:00,000",331
HL1015,5,Rio de Janeiro,"2021-08-16 00:00:00,000",3
HL1023,5,Rio de Janeiro,"2021-08-17 00:00:00,000",570
HL1015,5,Rio de Janeiro,"2021-08-20 00:00:00,000",44
HL1009,5,Rio de Janeiro,"2021-08-21 00:00:00,000",570
HL1018,5,Rio de Janeiro,"2021-08-21 00:00:00,000",573
HL1020,5,Rio de Janeiro,"2021-08-23 00:00:00,000",499
HL1007,5,Rio de Janeiro,"2021-08-23 00:00:00,000",531
HL1018,5,Rio de Janeiro,"2021-08-31 00:00:00,000",788
HL1005,5,Rio de Janeiro,"2021-09-03 00:00:00,000",443
HL1012,5,Rio de Janeiro,"2021-09-08 00:00:00,000",195
HL1008,5,Rio de Janeiro,"2021-09-13 00:00:00,000",336
HL1015,5,Rio de Janeiro,"2021-09-13 00:00:00,000",331
HL1009,5,Rio de Janeiro,"2021-09-19 00:00:00,000",92
HL1015,5,Rio de Janeiro,"2021-09-20 00:00:00,000",744
HL1005,5,Rio de Janeiro,"2021-09-21 00:00:00,000",92
HL1014,5,Rio de Janeiro,"2021-09-24 00:00:00,000",374
HL1013,5,Rio de Janeiro,"2021-09-27 00:00:00,000",331
HL1009,5,Rio de Janeiro,"2021-09-27 00:00:00,000",476
HL1008,5,Rio de Janeiro,"2021-09-30 00:00:00,000",804
HL1010,5,Rio de Janeiro,"2021-10-02 00:00:00,000",29
HL1023,5,Rio de Janeiro,"2021-10-04 00:00:00,000",572
HL1024,5,Rio de Janeiro,"2021-10-16 00:00:00,000",226
HL1005,5,Rio de Janeiro,"2021-10-17 00:00:00,000",492
HL1009,5,Rio de Janeiro,"2021-10-19 00:00:00,000",771
HL1015,5,Rio de Janeiro,"2021-10-19 00:00:00,000",499
HL1015,5,Rio de Janeiro,"2021-10-23 00:00:00,000",194
HL1009,5,Rio de Janeiro,"2021-10-23 00:00:00,000",99
HL1018,5,Rio de Janeiro,"2021-10-26 00:00:00,000",148
HL1013,5,Rio de Janeiro,"2021-10-26 00:00:00,000",492
HL1015,5,Rio de Janeiro,"2021-10-27 00:00:00,000",3
HL1015,5,Rio de Janeiro,"2021-10-27 00:00:00,000",125
HL1007,5,Rio de Janeiro,"2021-10-30 00:00:00,000",545
HL1013,5,Rio de Janeiro,"2021-11-01 00:00:00,000",148
HL1006,5,Rio de Janeiro,"2021-11-02 00:00:00,000",362
HL1021,5,Rio de Janeiro,"2021-11-03 00:00:00,000",325
HL1008,5,Rio de Janeiro,"2021-11-08 00:00:00,000",213
HL1015,5,Rio de Janeiro,"2021-11-09 00:00:00,000",749
HL1010,5,Rio de Janeiro,"2021-11-10 00:00:00,000",325
HL1018,5,Rio de Janeiro,"2021-11-10 00:00:00,000",284
HL1009,5,Rio de Janeiro,"2021-11-11 00:00:00,000",771
HL1020,5,Rio de Janeiro,"2021-11-11 00:00:00,000",788
HL1007,5,Rio de Janeiro,"2021-11-12 00:00:00,000",331
HL1008,5,Rio de Janeiro,"2021-11-13 00:00:00,000",259
HL1014,5,Rio de Janeiro,"2021-11-15 00:00:00,000",788
HL1002,5,Rio de Janeiro,"2021-11-16 00:00:00,000",326
HL1005,5,Rio de Janeiro,"2021-11-17 00:00:00,000",571
HL1002,5,Rio de Janeiro,"2021-11-20 00:00:00,000",476
HL1009,5,Rio de Janeiro,"2021-11-21 00:00:00,000",284
HL1002,5,Rio de Janeiro,"2021-11-21 00:00:00,000",499
HL1021,5,Rio de Janeiro,"2021-11-21 00:00:00,000",29
HL1005,5,Rio de Janeiro,"2021-11-22 00:00:00,000",195
HL1018,5,Rio de Janeiro,"2021-11-22 00:00:00,000",298
HL1015,5,Rio de Janeiro,"2021-11-24 00:00:00,000",125
HL1003,5,Rio de Janeiro,"2021-11-27 00:00:00,000",121
HL1018,5,Rio de Janeiro,"2021-11-28 00:00:00,000",804
HL1009,5,Rio de Janeiro,"2021-11-29 00:00:00,000",804
HL1021,5,Rio de Janeiro,"2021-12-02 00:00:00,000",744
HL1002,5,Rio de Janeiro,"2021-12-03 00:00:00,000",284
HL1012,5,Rio de Janeiro,"2021-12-03 00:00:00,000",92
HL1008,5,Rio de Janeiro,"2021-12-04 00:00:00,000",492
HL1004,5,Rio de Janeiro,"2021-12-05 00:00:00,000",531
HL1024,5,Rio de Janeiro,"2021-12-05 00:00:00,000",331
HL1012,5,Rio de Janeiro,"2021-12-06 00:00:00,000",362
HL1008,5,Rio de Janeiro,"2021-12-06 00:00:00,000",194
HL1015,5,Rio de Janeiro,"2021-12-10 00:00:00,000",125
HL1021,5,Rio de Janeiro,"2021-12-11 00:00:00,000",462
HL1021,5,Rio de Janeiro,"2021-12-11 00:00:00,000",248
HL1005,5,Rio de Janeiro,"2021-12-12 00:00:00,000",749
HL1015,5,Rio de Janeiro,"2021-12-14 00:00:00,000",462
HL1008,5,Rio de Janeiro,"2021-12-15 00:00:00,000",405
HL1022,5,Rio de Janeiro,"2021-12-16 00:00:00,000",545
HL1023,5,Rio de Janeiro,"2021-12-17 00:00:00,000",570
HL1019,5,Rio de Janeiro,"2021-12-18 00:00:00,000",298
HL1007,5,Rio de Janeiro,"2021-12-18 00:00:00,000",28
HL1009,5,Rio de Janeiro,"2021-12-18 00:00:00,000",694
HL1023,5,Rio de Janeiro,"2021-12-20 00:00:00,000",377
HL1013,5,Rio de Janeiro,"2021-12-26 00:00:00,000",558
HL1021,5,Rio de Janeiro,"2021-12-28 00:00:00,000",107
HL1018,5,Rio de Janeiro,"2021-12-29 00:00:00,000",589
HL1002,5,Rio de Janeiro,"2021-12-29 00:00:00,000",29
HL1020,5,Rio de Janeiro,"2021-12-30 00:00:00,000",652
HL1015,5,Rio de Janeiro,"2021-12-30 00:00:00,000",44
HL1015,5,Rio de Janeiro,"2022-01-03 00:00:00,000",377
HL1011,5,Rio de Janeiro,"2022-01-05 00:00:00,000",476
HL1015,5,Rio de Janeiro,"2022-01-07 00:00:00,000",443
HL1015,5,Rio de Janeiro,"2022-01-09 00:00:00,000",407
HL1024,5,Rio de Janeiro,"2022-01-11 00:00:00,000",405
HL1024,5,Rio de Janeiro,"2022-01-12 00:00:00,000",788
HL1015,5,Rio de Janeiro,"2022-01-12 00:00:00,000",52
HL1019,5,Rio de Janeiro,"2022-01-15 00:00:00,000",625
HL1024,5,Rio de Janeiro,"2022-01-16 00:00:00,000",405
HL1020,5,Rio de Janeiro,"2022-01-16 00:00:00,000",531
HL1005,5,Rio de Janeiro,"2022-01-16 00:00:00,000",558
HL1007,5,Rio de Janeiro,"2022-01-17 00:00:00,000",28
HL1018,5,Rio de Janeiro,"2022-01-17 00:00:00,000",52
HL1010,5,Rio de Janeiro,"2022-01-19 00:00:00,000",331
HL1017,5,Rio de Janeiro,"2022-01-19 00:00:00,000",336
HL1023,5,Rio de Janeiro,"2022-01-21 00:00:00,000",407
HL1019,5,Rio de Janeiro,"2022-01-22 00:00:00,000",558
HL1002,5,Rio de Janeiro,"2022-01-28 00:00:00,000",107
HL1009,5,Rio de Janeiro,"2022-01-28 00:00:00,000",284
HL1017,5,Rio de Janeiro,"2022-01-30 00:00:00,000",817
HL1008,5,Rio de Janeiro,"2022-01-31 00:00:00,000",248
HL1024,5,Rio de Janeiro,"2022-01-31 00:00:00,000",99
HL1011,5,Rio de Janeiro,"2022-02-02 00:00:00,000",804
HL1005,5,Rio de Janeiro,"2022-02-02 00:00:00,000",694
HL1015,5,Rio de Janeiro,"2022-02-04 00:00:00,000",125
HL1005,5,Rio de Janeiro,"2022-02-08 00:00:00,000",134
HL1013,5,Rio de Janeiro,"2022-02-10 00:00:00,000",377
HL1009,5,Rio de Janeiro,"2022-02-10 00:00:00,000",545
HL1002,5,Rio de Janeiro,"2022-02-10 00:00:00,000",817
HL1013,5,Rio de Janeiro,"2022-02-15 00:00:00,000",545
HL1023,5,Rio de Janeiro,"2022-02-21 00:00:00,000",804
HL1018,5,Rio de Janeiro,"2022-02-22 00:00:00,000",148
HL1005,5,Rio de Janeiro,"2022-02-24 00:00:00,000",545
HL1024,5,Rio de Janeiro,"2022-02-24 00:00:00,000",817
HL1015,5,Rio de Janeiro,"2022-02-28 00:00:00,000",368
HL1008,5,Rio de Janeiro,"2022-03-02 00:00:00,000",148
HL1008,5,Rio de Janeiro,"2022-03-04 00:00:00,000",76
HL1002,5,Rio de Janeiro,"2022-03-06 00:00:00,000",362
HL1012,5,Rio de Janeiro,"2022-03-09 00:00:00,000",76
HL1012,5,Rio de Janeiro,"2022-03-09 00:00:00,000",148
HL1012,5,Rio de Janeiro,"2022-03-11 00:00:00,000",107
HL1015,5,Rio de Janeiro,"2022-03-12 00:00:00,000",531
HL1005,5,Rio de Janeiro,"2022-03-15 00:00:00,000",817
HL1023,5,Rio de Janeiro,"2022-03-17 00:00:00,000",194
HL1024,5,Rio de Janeiro,"2022-03-19 00:00:00,000",571
HL1013,5,Rio de Janeiro,"2022-03-24 00:00:00,000",443
HL1002,5,Rio de Janeiro,"2022-03-24 00:00:00,000",259
HL1018,5,Rio de Janeiro,"2022-03-25 00:00:00,000",52
HL1023,5,Rio de Janeiro,"2022-03-27 00:00:00,000",788
HL1021,5,Rio de Janeiro,"2022-03-28 00:00:00,000",804
HL1018,5,Rio de Janeiro,"2022-03-29 00:00:00,000",11
HL1021,5,Rio de Janeiro,"2022-03-30 00:00:00,000",331
HL1018,5,Rio de Janeiro,"2022-03-31 00:00:00,000",20
HL1019,5,Rio de Janeiro,"2022-04-01 00:00:00,000",570
HL1007,5,Rio de Janeiro,"2022-04-04 00:00:00,000",325
HL1008,5,Rio de Janeiro,"2022-04-06 00:00:00,000",694
HL1008,5,Rio de Janeiro,"2022-04-07 00:00:00,000",44
HL1005,5,Rio de Janeiro,"2022-04-09 00:00:00,000",259
HL1005,5,Rio de Janeiro,"2022-04-10 00:00:00,000",771
HL1012,5,Rio de Janeiro,"2022-04-13 00:00:00,000",804
HL1021,5,Rio de Janeiro,"2022-04-14 00:00:00,000",572
HL1021,5,Rio de Janeiro,"2022-04-16 00:00:00,000",44
HL1024,5,Rio de Janeiro,"2022-04-16 00:00:00,000",331
HL1012,5,Rio de Janeiro,"2022-04-20 00:00:00,000",92
HL1009,5,Rio de Janeiro,"2022-04-23 00:00:00,000",52
HL1009,5,Rio de Janeiro,"2022-04-24 00:00:00,000",331
HL1002,5,Rio de Janeiro,"2022-04-26 00:00:00,000",545
HL1008,5,Rio de Janeiro,"2022-04-27 00:00:00,000",20
HL1013,5,Rio de Janeiro,"2022-04-28 00:00:00,000",362
HL1003,5,Rio de Janeiro,"2022-04-28 00:00:00,000",625
HL1009,5,Rio de Janeiro,"2022-04-30 00:00:00,000",148
HL1021,5,Rio de Janeiro,"2022-05-03 00:00:00,000",558
HL1002,5,Rio de Janeiro,"2022-05-04 00:00:00,000",492
HL1012,5,Rio de Janeiro,"2022-05-09 00:00:00,000",804
HL1023,5,Rio de Janeiro,"2022-05-18 00:00:00,000",570
HL1004,5,Rio de Janeiro,"2022-05-19 00:00:00,000",125
HL1023,5,Rio de Janeiro,"2022-05-20 00:00:00,000",148
HL1015,5,Rio de Janeiro,"2022-05-21 00:00:00,000",52
HL1005,5,Rio de Janeiro,"2022-05-23 00:00:00,000",492
HL1008,5,Rio de Janeiro,"2022-05-25 00:00:00,000",194
HL1020,5,Rio de Janeiro,"2022-05-25 00:00:00,000",531
HL1013,5,Rio de Janeiro,"2022-05-26 00:00:00,000",368
HL1004,5,Rio de Janeiro,"2022-05-26 00:00:00,000",28
HL1013,5,Rio de Janeiro,"2022-05-27 00:00:00,000",125
HL1010,5,Rio de Janeiro,"2022-05-27 00:00:00,000",788
HL1005,5,Rio de Janeiro,"2022-05-28 00:00:00,000",259
HL1005,5,Rio de Janeiro,"2022-05-29 00:00:00,000",148
HL1012,5,Rio de Janeiro,"2022-05-30 00:00:00,000",29
HL1024,5,Rio de Janeiro,"2022-06-08 00:00:00,000",476
HL1008,5,Rio de Janeiro,"2022-06-10 00:00:00,000",44
HL1008,5,Rio de Janeiro,"2022-06-10 00:00:00,000",377
HL1010,5,Rio de Janeiro,"2022-06-11 00:00:00,000",28
HL1003,5,Rio de Janeiro,"2022-06-13 00:00:00,000",571
HL1024,5,Rio de Janeiro,"2022-06-17 00:00:00,000",377
HL1015,5,Rio de Janeiro,"2022-06-18 00:00:00,000",625
HL1014,5,Rio de Janeiro,"2022-06-20 00:00:00,000",76
HL1009,5,Rio de Janeiro,"2022-06-24 00:00:00,000",572
HL1018,5,Rio de Janeiro,"2022-06-30 00:00:00,000",92
HL1023,5,Rio de Janeiro,"2022-07-01 00:00:00,000",3
HL1002,5,Rio de Janeiro,"2022-07-02 00:00:00,000",405
HL1003,5,Rio de Janeiro,"2022-07-03 00:00:00,000",226
HL1024,5,Rio de Janeiro,"2022-07-03 00:00:00,000",248
HL1007,5,Rio de Janeiro,"2022-07-04 00:00:00,000",52
HL1010,5,Rio de Janeiro,"2022-07-07 00:00:00,000",125
HL1007,5,Rio de Janeiro,"2022-07-08 00:00:00,000",589
HL1009,5,Rio de Janeiro,"2022-07-10 00:00:00,000",226
HL1013,5,Rio de Janeiro,"2022-07-11 00:00:00,000",788
HL1010,5,Rio de Janeiro,"2022-07-12 00:00:00,000",248
HL1007,5,Rio de Janeiro,"2022-07-13 00:00:00,000",148
HL1013,5,Rio de Janeiro,"2022-07-13 00:00:00,000",259
HL1013,5,Rio de Janeiro,"2022-07-13 00:00:00,000",52
HL1020,5,Rio de Janeiro,"2022-07-16 00:00:00,000",804
HL1007,5,Rio de Janeiro,"2022-07-17 00:00:00,000",771
HL1015,5,Rio de Janeiro,"2022-07-19 00:00:00,000",29
HL1021,5,Rio de Janeiro,"2022-07-19 00:00:00,000",368
HL1013,5,Rio de Janeiro,"2022-07-24 00:00:00,000",29
HL1012,5,Rio de Janeiro,"2022-07-26 00:00:00,000",625
HL1014,5,Rio de Janeiro,"2022-07-27 00:00:00,000",405
HL1010,5,Rio de Janeiro,"2022-07-27 00:00:00,000",558
HL1015,5,Rio de Janeiro,"2022-07-28 00:00:00,000",572
HL1008,5,Rio de Janeiro,"2022-07-29 00:00:00,000",652
HL1021,5,Rio de Janeiro,"2022-08-02 00:00:00,000",29
HL1010,5,Rio de Janeiro,"2022-08-05 00:00:00,000",155
HL1012,5,Rio de Janeiro,"2022-08-05 00:00:00,000",331
HL1019,5,Rio de Janeiro,"2022-08-09 00:00:00,000",462
HL1020,5,Rio de Janeiro,"2022-08-09 00:00:00,000",531
HL1003,5,Rio de Janeiro,"2022-08-11 00:00:00,000",99
HL1021,5,Rio de Janeiro,"2022-08-11 00:00:00,000",558
HL1005,5,Rio de Janeiro,"2022-08-11 00:00:00,000",405
HL1015,5,Rio de Janeiro,"2022-08-13 00:00:00,000",492
HL1006,5,Rio de Janeiro,"2022-08-13 00:00:00,000",121
HL1013,5,Rio de Janeiro,"2022-08-16 00:00:00,000",194
HL1005,5,Rio de Janeiro,"2022-08-20 00:00:00,000",368
HL1011,5,Rio de Janeiro,"2022-08-21 00:00:00,000",92
HL1020,5,Rio de Janeiro,"2022-08-22 00:00:00,000",405
HL1008,5,Rio de Janeiro,"2022-08-25 00:00:00,000",625
HL1017,5,Rio de Janeiro,"2022-08-28 00:00:00,000",462
HL1018,5,Rio de Janeiro,"2022-08-29 00:00:00,000",374
HL1013,5,Rio de Janeiro,"2022-09-01 00:00:00,000",476
HL1008,5,Rio de Janeiro,"2022-09-01 00:00:00,000",531
HL1005,5,Rio de Janeiro,"2022-09-03 00:00:00,000",20
HL1005,5,Rio de Janeiro,"2022-09-05 00:00:00,000",20
HL1004,5,Rio de Janeiro,"2022-09-07 00:00:00,000",226
HL1006,5,Rio de Janeiro,"2022-09-09 00:00:00,000",492
HL1015,5,Rio de Janeiro,"2022-09-09 00:00:00,000",744
HL1007,5,Rio de Janeiro,"2022-09-10 00:00:00,000",589
HL1006,5,Rio de Janeiro,"2022-09-14 00:00:00,000",744
HL1003,5,Rio de Janeiro,"2022-09-14 00:00:00,000",226
HL1019,5,Rio de Janeiro,"2022-09-15 00:00:00,000",804
HL1021,5,Rio de Janeiro,"2022-09-17 00:00:00,000",531
HL1019,5,Rio de Janeiro,"2022-09-20 00:00:00,000",20
HL1018,5,Rio de Janeiro,"2022-09-23 00:00:00,000",20
HL1023,5,Rio de Janeiro,"2022-09-24 00:00:00,000",248
HL1002,5,Rio de Janeiro,"2022-09-28 00:00:00,000",226
HL1015,5,Rio de Janeiro,"2022-09-30 00:00:00,000",817
HL1011,5,Rio de Janeiro,"2022-10-04 00:00:00,000",20
HL1015,5,Rio de Janeiro,"2022-10-04 00:00:00,000",545
HL1004,5,Rio de Janeiro,"2022-10-08 00:00:00,000",499
HL1007,5,Rio de Janeiro,"2022-10-09 00:00:00,000",573
HL1013,5,Rio de Janeiro,"2022-10-12 00:00:00,000",195
HL1008,5,Rio de Janeiro,"2022-10-12 00:00:00,000",195
HL1007,5,Rio de Janeiro,"2022-10-13 00:00:00,000",284
HL1002,5,Rio de Janeiro,"2022-10-17 00:00:00,000",121
HL1013,5,Rio de Janeiro,"2022-10-18 00:00:00,000",134
HL1015,5,Rio de Janeiro,"2022-10-18 00:00:00,000",788
HL1013,5,Rio de Janeiro,"2022-10-19 00:00:00,000",744
HL1007,5,Rio de Janeiro,"2022-10-20 00:00:00,000",248
HL1002,5,Rio de Janeiro,"2022-10-28 00:00:00,000",531
HL1009,5,Rio de Janeiro,"2022-10-30 00:00:00,000",195
HL1012,5,Rio de Janeiro,"2022-11-01 00:00:00,000",744
HL1024,5,Rio de Janeiro,"2022-11-02 00:00:00,000",325
HL1009,5,Rio de Janeiro,"2022-11-02 00:00:00,000",652
HL1018,5,Rio de Janeiro,"2022-11-04 00:00:00,000",407
HL1009,5,Rio de Janeiro,"2022-11-06 00:00:00,000",107
HL1019,5,Rio de Janeiro,"2022-11-10 00:00:00,000",443
HL1021,5,Rio de Janeiro,"2022-11-11 00:00:00,000",652
HL1024,5,Rio de Janeiro,"2022-11-12 00:00:00,000",11
HL1007,5,Rio de Janeiro,"2022-11-14 00:00:00,000",28
HL1015,5,Rio de Janeiro,"2022-11-15 00:00:00,000",44
HL1018,5,Rio de Janeiro,"2022-11-16 00:00:00,000",570
HL1015,5,Rio de Janeiro,"2022-11-19 00:00:00,000",476
HL1014,5,Rio de Janeiro,"2022-11-20 00:00:00,000",148
HL1018,5,Rio de Janeiro,"2022-11-21 00:00:00,000",749
HL1023,5,Rio de Janeiro,"2022-11-24 00:00:00,000",125
HL1019,5,Rio de Janeiro,"2022-11-27 00:00:00,000",284
HL1019,5,Rio de Janeiro,"2022-11-27 00:00:00,000",155
HL1021,5,Rio de Janeiro,"2022-11-27 00:00:00,000",652
HL1014,5,Rio de Janeiro,"2022-11-29 00:00:00,000",571
HL1015,5,Rio de Janeiro,"2022-12-01 00:00:00,000",284
HL1005,5,Rio de Janeiro,"2022-12-02 00:00:00,000",195
HL1008,5,Rio de Janeiro,"2022-12-06 00:00:00,000",29
HL1014,5,Rio de Janeiro,"2022-12-07 00:00:00,000",259
HL1009,5,Rio de Janeiro,"2022-12-08 00:00:00,000",694
HL1019,5,Rio de Janeiro,"2022-12-10 00:00:00,000",331
HL1008,5,Rio de Janeiro,"2022-12-10 00:00:00,000",44
HL1015,5,Rio de Janeiro,"2022-12-12 00:00:00,000",537
HL1014,5,Rio de Janeiro,"2022-12-15 00:00:00,000",195
HL1007,5,Rio de Janeiro,"2022-12-16 00:00:00,000",374
HL1015,5,Rio de Janeiro,"2022-12-16 00:00:00,000",476
HL1015,5,Rio de Janeiro,"2022-12-16 00:00:00,000",298
HL1008,5,Rio de Janeiro,"2022-12-18 00:00:00,000",368
HL1004,5,Rio de Janeiro,"2022-12-18 00:00:00,000",336
HL1024,5,Rio de Janeiro,"2022-12-20 00:00:00,000",99
HL1024,5,Rio de Janeiro,"2022-12-20 00:00:00,000",248
HL1005,5,Rio de Janeiro,"2022-12-20 00:00:00,000",284
HL1010,5,Rio de Janeiro,"2022-12-21 00:00:00,000",76
HL1018,5,Rio de Janeiro,"2022-12-21 00:00:00,000",374
HL1022,5,Rio de Janeiro,"2022-12-22 00:00:00,000",625
HL1018,5,Rio de Janeiro,"2022-12-22 00:00:00,000",499
HL1009,5,Rio de Janeiro,"2022-12-22 00:00:00,000",788
HL1018,5,Rio de Janeiro,"2022-12-24 00:00:00,000",492
HL1008,5,Rio de Janeiro,"2022-12-29 00:00:00,000",405
HL1023,5,Rio de Janeiro,"2022-12-30 00:00:00,000",804
HL1001,5,Rio de Janeiro,"2020-01-04 00:00:00,000",20
HL1001,5,Rio de Janeiro,"2020-01-22 00:00:00,000",558
HL1001,5,Rio de Janeiro,"2020-01-26 00:00:00,000",377
